CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;
EU27.1.0.0.0.UVGN;European Union;01 Gross national income;Gross national income at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6323.01;6629.65;6811.78;7089.55;7420.83;7853.31;8206.83;8481.71;8724.05;9151.62;9546.70;10128.41;10716.07;11033.27;10599.42;10999.58;11355.38;11442.08;11578.96;11826.08;12209.02;12568.29;13082.70;13531.21;13965.29;13019.98;14001.79                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
EU15.1.0.0.0.UVGN;European Union (15 countries);01 Gross national income;Gross national income at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6222.56;6475.94;6499.37;6788.47;7047.05;7415.46;7826.35;8177.71;8589.86;9196.02;9532.63;9844.55;10012.24;10519.16;10917.79;11515.17;12071.02;11975.04;11397.77;11886.16;12247.54;12488.51;12570.45;12994.05;13641.76;13768.75;14139.18;14554.59;14989.90;13990.82;15050.21                                                                                                                                                                                                                                                                                                                                                                                                                                                                
EA19.1.0.0.0.UVGN;Euro area;01 Gross national income;Gross national income at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5261.29;NA;5738.17;5991.53;6135.05;6370.15;6672.18;7018.82;7328.63;7556.30;7787.25;8157.26;8445.91;8924.95;9388.57;9585.07;9304.33;9573.65;9852.81;9905.39;10008.20;10226.33;10544.94;10862.69;11263.18;11636.47;11973.17;11165.90;12036.36                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
EA12.1.0.0.0.UVGN;Euro area (12 countries);01 Gross national income;Gross national income at current prices ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4901.64;5162.10;5223.13;5427.02;5683.70;5931.48;6067.03;6295.85;6596.18;6933.90;7236.58;7456.50;7680.81;8041.13;8315.66;8777.49;9215.14;9387.00;9119.15;9385.80;9654.07;9699.73;9797.76;10009.20;10322.01;10633.09;11017.86;11373.39;11695.25;10903.22;11751.34                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
DU15.1.0.0.0.UVGN;EU15 (including D_W West-Germany);01 Gross national income;Gross national income at current prices ;Mrd ECU/EUR, Standard aggregation;319.700;347.873;379.755;415.053;459.313;501.727;541.763;577.862;628.515;703.251;792.292;878.249;976.812;1131.375;1310.004;1472.070;1690.156;1867.396;2054.826;2333.596;2630.260;2907.930;3172.815;3391.240;3683.812;3954.714;4182.760;4415.072;4823.179;5279.410;5673.900;6047.472;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                       
DA12.1.0.0.0.UVGN;EA12 (including D_W West-Germany);01 Gross national income;Gross national income at current prices ;Mrd ECU/EUR, Standard aggregation;228.987;251.625;277.867;306.215;339.530;371.348;401.765;430.132;478.159;537.765;606.470;673.672;755.654;894.541;1043.085;1168.026;1351.208;1500.940;1648.989;1856.475;2052.216;2222.825;2438.350;2617.990;2841.115;3033.580;3285.527;3464.711;3723.019;4079.261;4438.682;4726.555;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                        
BEL.1.0.0.0.UVGN;Belgium;01 Gross national income;Gross national income at current prices ;Mrd EURO-BEF;15.1728;16.0983;17.1965;18.4709;20.6578;22.5675;24.2365;25.9849;27.7928;30.8157;34.3278;37.2864;41.4156;47.0607;54.7421;60.7715;69.1564;74.6523;79.9766;85.3834;91.8382;96.5232;103.9557;110.0764;119.1814;127.1311;133.1809;138.9753;148.6705;160.7222;170.6342;179.4389;188.3781;195.9253;208.0824;215.1113;219.2710;229.5547;238.2734;247.9521;262.9837;269.2795;277.9782;286.5695;300.9412;313.9109;329.8276;348.3987;360.2984;352.9159;368.7138;376.5693;395.1358;402.5586;411.4594;422.5988;434.4537;451.1804;462.7735;477.2647;451.6538;489.0319                                                                                                                                                                                                                                                                                                                            
BGR.1.0.0.0.UVGN;Bulgaria;01 Gross national income;Gross national income at current prices ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.2602;1.9317;18.2009;25.6794;24.5619;27.2735;30.8243;34.5871;36.9440;41.4236;46.6053;51.9023;59.2604;69.6520;71.6184;73.2136;78.2211;80.9413;80.0571;83.0313;86.7953;93.8852;102.3682;110.7353;119.4659;111.2572;120.8671                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
CZE.1.0.0.0.UVGN;Czechia;01 Gross national income;Gross national income at current prices ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1193.482;1365.955;1574.837;1794.220;1933.595;2117.671;2203.444;2335.866;2498.402;2588.707;2717.358;2921.642;3117.602;3299.989;3594.770;3763.015;3653.397;3669.912;3728.282;3808.342;3853.521;4023.242;4286.148;4458.906;4737.022;5031.932;5398.519;5122.526;5486.013                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
DNK.1.0.0.0.UVGN;Denmark;01 Gross national income;Gross national income at current prices ;Mrd DKK;44.332;49.116;55.368;58.893;67.322;75.607;83.020;91.407;101.713;116.165;128.459;142.002;161.939;188.168;209.212;233.795;271.309;301.894;336.462;370.768;398.090;433.774;491.858;543.134;596.349;646.048;695.323;732.800;759.859;799.775;830.482;862.986;896.667;906.486;970.940;1017.782;1066.712;1125.398;1169.118;1228.443;1296.706;1351.296;1392.723;1423.890;1507.852;1598.768;1702.638;1747.575;1821.561;1739.327;1840.547;1885.798;1937.793;1990.777;2053.229;2098.866;2159.620;2221.319;2304.285;2382.807;2252.110;2410.000                                                                                                                                                                                                                                                                                                                                                      
