CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;
EU27.1.0.319.0.UBLGAP;European Union;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.9355;-3.2071;-2.9785;-2.8936;-2.5270;-2.3469;-2.0667;-3.0066;-4.2125;-4.8681;-3.5441;-2.4242;-1.3277;-1.1324;-1.0936;-0.9935;-1.1717;-1.0973;-1.2145;-4.4248;-2.1256                                                                                                                                                                                                                                                                                                                                                                                                             
EU15.1.0.319.0.UBLGAP;European Union (15 countries);01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-6.3361;-3.3972;-2.3541;-1.9086;-1.3447;-1.6114;-2.3981;-2.9325;-3.0130;-2.9499;-2.7060;-2.4728;-2.2785;-3.2295;-4.5603;-5.1868;-3.8065;-3.1127;-1.7946;-1.7762;-1.7675;-1.4375;-1.4509;-1.3099;-1.3408;-4.5519;-2.3930                                                                                                                                                                                                                                                                                                                                                                
EA19.1.0.319.0.UBLGAP;Euro area;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.4275;-3.1090;-3.2672;-3.0225;-3.0436;-2.7362;-2.4194;-2.1959;-3.1314;-4.3408;-5.1067;-3.6547;-2.5027;-1.3628;-1.1424;-1.1021;-1.0516;-1.2941;-1.1246;-1.2557;-4.3790;-2.0842                                                                                                                                                                                                                                                                                                                                                                                                             
EA12.1.0.319.0.UBLGAP;Euro area (12 countries);01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-6.6703;-3.4793;-2.4577;-2.3139;-1.7734;-2.3936;-3.0994;-3.2602;-3.0230;-3.0540;-2.7396;-2.4043;-2.1672;-3.0975;-4.3273;-5.1195;-3.6458;-2.5054;-1.3237;-1.1236;-1.0970;-1.0495;-1.3027;-1.1048;-1.2440;-4.3536;-2.0712                                                                                                                                                                                                                                                                                                                                                                     
BEL.1.0.319.0.UBLGAP;Belgium;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4.2050;-3.3148;-2.3453;-0.9697;-1.2198;-1.3214;-0.1431;-0.0639;-1.2436;-0.4736;-3.0964;-0.5026;-1.6863;-1.9902;-4.2790;-3.8004;-4.1548;-3.9249;-2.4760;-2.7439;-2.5838;-2.6091;-1.3239;-1.4471;-2.4487;-4.5227;-2.9056                                                                                                                                                                                                                                                                                                                                                                                       
BGR.1.0.319.0.UBLGAP;Bulgaria;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-7.5753;-12.0256;1.5272;0.6659;2.4209;1.0862;2.2743;-0.7929;-0.3191;1.6875;0.6174;1.0914;-0.0213;0.1278;-3.7318;-2.7517;-2.0173;-0.1367;0.0783;-4.8453;-1.4888;-0.0551;0.6521;1.3080;1.0774;-1.2900;-1.6167                                                                                                                                                                                                                                                                                                                                                                                                  
CZE.1.0.319.0.UBLGAP;Czechia;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.7361;-3.2278;-2.3141;-3.6181;-5.8238;-6.2901;-6.8756;-2.6236;-3.8928;-3.9518;-2.8223;-3.6799;-4.5366;-3.6726;-2.5715;-3.2644;-0.0470;-1.2235;-0.7131;0.6604;0.8231;0.0980;-0.5347;-4.5984;-2.9118                                                                                                                                                                                                                                                                                                                                                                                                    
DNK.1.0.319.0.UBLGAP;Denmark;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3.2934;-2.4970;-1.7657;-0.9241;-0.1392;-0.0482;-0.2247;-0.7866;-0.4040;0.9540;3.2312;1.9253;2.3716;1.7308;-0.7489;-1.2431;-0.8626;-1.9092;0.3725;2.5007;-0.3844;0.3616;1.9973;0.7526;3.6446;-2.7328;0.6370                                                                                                                                                                                                                                                                                                                                                                                                   
DEU.1.0.319.0.UBLGAP;Germany;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-5.3122;-4.1104;-2.8178;-2.4114;-9.2304;-3.0304;-2.5959;-2.5144;-1.8463;-2.3744;-3.9363;-4.0322;-2.9073;-2.5437;-2.2904;-1.8141;-0.7080;-0.9338;-0.6653;-3.3381;-1.3513;-0.2178;0.3746;0.5971;0.9777;0.9503;0.4687;1.0049;0.9242;-3.7832;-0.5040                                                                                                                                                                                                                                                                                                                                                                          
EST.1.0.319.0.UBLGAP;Estonia;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.9119;-0.0333;-0.4561;0.4755;-0.0075;-0.4596;0.3344;0.7806;-1.8487;-1.8055;-3.2981;-4.7839;2.4785;3.2358;1.0622;-1.1034;-0.3134;0.0277;-0.0711;-0.6867;-2.0472;-2.4377;-2.4006;-5.7687;-1.8952                                                                                                                                                                                                                                                                                                                                                                                                         
